Fecha,Valor IPSA
2003-06-10,1275.06
2003-06-11,1273.53
2003-06-12,1280.31
2003-06-13,1277.89
2003-06-17,1282.59
2003-06-18,1263.92
2003-06-19,1253.57
2003-06-20,1245.38
2003-06-23,1225.51
2003-06-24,1213.2
2003-06-25,1224.17
2003-06-26,1214.84
2003-06-27,1228.08
2003-06-30,1228.12
2003-07-01,1253.98
2003-07-02,1261.9
2003-07-03,1257.07
2003-07-04,1257.53
2003-07-07,1262.93
2003-07-08,1264.37
2003-07-09,1253.13
2003-07-10,1242.56
2003-07-11,1256.7
2003-07-14,1254.38
2003-07-15,1253.15
2003-07-16,1247.33
2003-07-17,1238.74
2003-07-18,1248.75
2003-07-21,1246.35
2003-07-22,1263.4
2003-07-23,1275.81
2003-07-24,1278.98
2003-07-25,1301.84
2003-07-28,1300.12
2003-07-29,1302.26
2003-07-30,1306.33
2003-07-31,1321.38
2003-08-01,1333.51
2003-08-04,1319.24
2003-08-05,1308.69
2003-08-06,1323.28
2003-08-07,1326.99
2003-08-08,1335.45
2003-08-11,1347.03
2003-08-12,1357.63
2003-08-13,1373.53
2003-08-14,1398.51
2003-08-18,1401.7
2003-08-19,1395.24
2003-08-20,1398.68
2003-08-21,1389.7
2003-08-22,1367.35
2003-08-25,1354.34
2003-08-26,1343.39
2003-08-27,1363.48
2003-08-28,1368.03
2003-08-29,1369.62
2003-09-01,1370.21
2003-09-02,1363.82
2003-09-03,1363.47
2003-09-04,1348.49
2003-09-05,1354.45
2003-09-08,1368.36
2003-09-09,1372.69
2003-09-10,1372.18
2003-09-11,1380.7
2003-09-12,1364.71
2003-09-15,1358.63
2003-09-16,1366.55
2003-09-17,1370.04
2003-09-22,1359.18
2003-09-23,1380.37
2003-09-24,1378.36
2003-09-25,1393.09
2003-09-26,1415.2
2003-09-29,1432.58
2003-09-30,1430.49
2003-10-01,1456.35
2003-10-02,1458.66
2003-10-03,1475.7
2003-10-06,1483.92
2003-10-07,1467.07
2003-10-08,1487.25
2003-10-09,1500.14
2003-10-10,1519.15
2003-10-13,1530.55
2003-10-14,1559.87
2003-10-15,1557.37
2003-10-16,1565.71
2003-10-17,1560.32
2003-10-20,1575.89
2003-10-21,1585.78
2003-10-22,1584.43
2003-10-23,1561.29
2003-10-24,1551.21
2003-10-27,1559.78
2003-10-28,1554.21
2003-10-29,1548.4
2003-10-30,1531.82
2003-10-31,1515.96
2003-11-03,1505.32
2003-11-04,1466.33
2003-11-05,1443.76
2003-11-06,1435.43
2003-11-07,1419.83
2003-11-10,1383.97
2003-11-11,1407.42
2003-11-12,1437.3
2003-11-13,1458.03
2003-11-14,1469.6
2003-11-17,1447.07
2003-11-18,1432.63
2003-11-19,1421.68
2003-11-20,1408.94
2003-11-21,1414.19
2003-11-24,1422.5
2003-11-25,1423.02
2003-11-26,1426.16
2003-11-27,1436.77
2003-11-28,1458.34
2003-12-01,1486.05
2003-12-02,1476.64
2003-12-03,1469.28
2003-12-04,1478.04
2003-12-05,1485.62
2003-12-09,1464.96
2003-12-10,1453.13
2003-12-11,1456.49
2003-12-12,1464.85
2003-12-15,1461.16
2003-12-16,1439.16
2003-12-17,1437.59
2003-12-18,1449.13
2003-12-19,1440.13
2003-12-22,1449.15
2003-12-23,1468.53
2003-12-24,1469.44
2003-12-26,1471.92
2003-12-29,1478.61
2003-12-30,1484.8
2004-01-02,1484.6
2004-01-05,1484.8
2004-01-06,1466.77
2004-01-07,1461.6
2004-01-08,1462.85
2004-01-09,1476.4
2004-01-12,1475.81
2004-01-13,1467.89
2004-01-14,1481.69
2004-01-15,1475.09
2004-01-16,1459.48
2004-01-19,1455.97
2004-01-20,1453.98
2004-01-21,1446.37
2004-01-22,1451.02
2004-01-23,1453.5
2004-01-26,1438.92
2004-01-27,1439.96
2004-01-28,1432.74
2004-01-29,1415.25
2004-01-30,1408.86
2004-02-02,1411.33
2004-02-03,1416.47
2004-02-04,1412.47
2004-02-05,1426.19
2004-02-06,1424.71
2004-02-09,1427.29
2004-02-10,1428.7
2004-02-11,1432.95
2004-02-12,1435.47
2004-02-13,1445.45
2004-02-16,1461.6
2004-02-17,1487.43
2004-02-18,1514.61
2004-02-19,1506.62
2004-02-20,1504.79
2004-02-23,1533.4
2004-02-24,1524.81
2004-02-25,1531.23
2004-02-26,1537.33
2004-02-27,1543.08
2004-03-01,1546.97
2004-03-02,1567.81
2004-03-03,1568.41
2004-03-04,1554.09
2004-03-05,1540.53
2004-03-08,1493.64
2004-03-09,1512.68
2004-03-10,1512.69
2004-03-11,1496.58
2004-03-12,1484.66
2004-03-15,1463.44
2004-03-16,1474.68
2004-03-17,1475.37
2004-03-18,1460.97
2004-03-19,1453.67
2004-03-22,1424.24
2004-03-23,1429.5
2004-03-24,1418.01
2004-03-25,1441.44
2004-03-26,1433.87
2004-03-29,1447.3
2004-03-30,1449.62
2004-03-31,1458.9
2004-04-01,1480.31
2004-04-02,1488.92
2004-04-05,1507.66
2004-04-06,1500.93
2004-04-07,1496.3
2004-04-08,1481.62
2004-04-12,1487.93
2004-04-13,1479.87
2004-04-14,1475.33
2004-04-15,1459.1
2004-04-16,1465.04
2004-04-19,1450.53
2004-04-20,1444.5
2004-04-21,1430.84
2004-04-22,1446.11
2004-04-23,1460.88
2004-04-26,1461.44
2004-04-27,1460.48
2004-04-28,1444.08
2004-04-29,1432.54
2004-04-30,1430.6
2004-05-03,1415.36
2004-05-04,1427.94
2004-05-05,1443.41
2004-05-06,1429.85
2004-05-07,1421.9
2004-05-10,1390.63
2004-05-11,1417.52
2004-05-12,1415.79
2004-05-13,1408.41
2004-05-14,1415.9
2004-05-17,1400.21
2004-05-18,1408.85
2004-05-19,1422.63
2004-05-20,1412.83
2004-05-24,1400.55
2004-05-25,1400.01
2004-05-26,1417.97
2004-05-27,1438.64
2004-05-28,1429.42
2004-05-31,1428.8
2004-06-01,1415.86
2004-06-02,1415.7
2004-06-03,1398.45
2004-06-04,1400.83
2004-06-08,1419.28
2004-06-09,1435.83
2004-06-10,1442.92
2004-06-11,1447.4
2004-06-14,1436.95
2004-06-15,1446.41
2004-06-16,1460.46
2004-06-17,1470.31
2004-06-18,1472.27
2004-06-21,1468.12
2004-06-22,1457.91
2004-06-23,1472.56
2004-06-24,1477.02
2004-06-25,1477.01
2004-06-29,1476.63
2004-06-30,1482.98
2004-07-01,1480.35
2004-07-02,1481.36
2004-07-05,1476.38
2004-07-06,1478.03
2004-07-07,1488.65
2004-07-08,1489.85
2004-07-09,1496.76
2004-07-12,1500.42
2004-07-13,1499.8
2004-07-14,1500.45
2004-07-15,1498.09
2004-07-16,1508.1
2004-07-19,1498.84
2004-07-20,1504.38
2004-07-21,1502.58
2004-07-22,1499.96
2004-07-23,1497.33
2004-07-26,1495.02
2004-07-27,1506.53
2004-07-28,1506.75
2004-07-29,1521.64
2004-07-30,1520.85
2004-08-02,1522.5
2004-08-03,1521.73
2004-08-04,1522.05
2004-08-05,1526.58
2004-08-06,1524.4
2004-08-09,1532.39
2004-08-10,1532.27
2004-08-11,1538.33
2004-08-12,1542.92
2004-08-13,1539.79
2004-08-16,1545.46
2004-08-17,1563.9
2004-08-18,1586.03
2004-08-19,1585.45
2004-08-20,1596.53
2004-08-23,1592.27
2004-08-24,1591.9
2004-08-25,1600.85
2004-08-26,1600.74
2004-08-27,1626.43
2004-08-30,1623.72
2004-08-31,1631.41
2004-09-01,1636.35
2004-09-02,1634.98
2004-09-03,1642.04
2004-09-06,1642.18
2004-09-07,1629.2
2004-09-08,1614.78
2004-09-09,1599.06
2004-09-10,1608.01
2004-09-13,1609.48
2004-09-14,1630.04
2004-09-15,1647.15
2004-09-16,1658.55
2004-09-17,1658.55
2004-09-20,1661.26
2004-09-21,1682.94
2004-09-22,1672.65
2004-09-23,1684.55
2004-09-24,1690.75
2004-09-27,1693.7
2004-09-28,1687.82
2004-09-29,1714.76
2004-09-30,1707.02
2004-10-01,1731.16
2004-10-04,1743.01
2004-10-05,1731.59
2004-10-06,1724.42
2004-10-07,1716.72
2004-10-08,1703.44
2004-10-12,1691.15
2004-10-13,1678.06
2004-10-14,1681.31
2004-10-15,1700.04
2004-10-18,1721.47
2004-10-19,1727.56
2004-10-20,1714.31
2004-10-21,1739.26
2004-10-22,1749.38
2004-10-25,1723.8
2004-10-26,1725.2
2004-10-27,1739.86
2004-10-28,1758.84
2004-10-29,1768.2
2004-11-02,1782.38
2004-11-03,1771.34
2004-11-04,1774.92
2004-11-05,1768.21
2004-11-08,1759.29
2004-11-09,1750.12
2004-11-10,1745.32
2004-11-11,1741.53
2004-11-12,1740.98
2004-11-15,1725.29
2004-11-16,1733.9
2004-11-17,1739.3
2004-11-18,1749.09
2004-11-22,1748.71
2004-11-23,1761.33
2004-11-24,1770.21
2004-11-25,1775.53
2004-11-26,1773.94
2004-11-29,1775.39
2004-11-30,1790.47
2004-12-01,1808.5
2004-12-02,1808.06
2004-12-03,1806.78
2004-12-06,1802.14
2004-12-07,1786.9
2004-12-09,1770.4
2004-12-10,1783.55
2004-12-13,1790.01
2004-12-14,1801.3
2004-12-15,1800.68
2004-12-16,1798.93
2004-12-17,1797.95
2004-12-20,1798.26
2004-12-21,1810.1
2004-12-22,1825.34
2004-12-23,1815.88
2004-12-24,1811.35
2004-12-27,1793.67
2004-12-28,1794.97
2004-12-29,1797.45
2004-12-30,1796.48
2005-01-03,1795.89
2005-01-04,1781.05
2005-01-05,1767.74
2005-01-06,1750.7
2005-01-07,1764.46
2005-01-10,1754.39
2005-01-11,1717.08
2005-01-12,1710.07
2005-01-13,1733.64
2005-01-14,1745.31
2005-01-17,1745.31
2005-01-18,1726.65
2005-01-19,1743.78
2005-01-20,1755.53
2005-01-21,1753.34
2005-01-24,1746.31
2005-01-25,1757.87
2005-01-26,1772.62
2005-01-27,1793.85
2005-01-28,1799.67
2005-01-31,1809.88
2005-02-01,1803.58
2005-02-02,1802.45
2005-02-03,1805.43
2005-02-04,1815.54
2005-02-07,1829.28
2005-02-08,1836.34
2005-02-09,1826.18
2005-02-10,1828.09
2005-02-11,1825.34
2005-02-14,1828.25
2005-02-15,1829.18
2005-02-16,1827.3
2005-02-17,1832.43
2005-02-18,1838.44
2005-02-21,1843.74
2005-02-22,1847.95
2005-02-23,1855.62
2005-02-24,1874.79
2005-02-25,1887.33
2005-02-28,1895.2
2005-03-01,1912.7
2005-03-02,1917.34
2005-03-03,1928.29
2005-03-04,1920.72
2005-03-07,1915.91
2005-03-08,1934.63
2005-03-09,1933.93
2005-03-10,1929.29
2005-03-11,1910.55
2005-03-14,1892.77
2005-03-15,1902.51
2005-03-16,1913.84
2005-03-17,1923.01
2005-03-18,1936.3
2005-03-21,1950.11
2005-03-22,1941.35
2005-03-23,1922.79
2005-03-24,1942.75
2005-03-28,1968.84
2005-03-29,1941.65
2005-03-30,1953.19
2005-03-31,1961.69
2005-04-01,1955.89
2005-04-04,1950.33
2005-04-05,1959.26
2005-04-06,1974.23
2005-04-07,1988.31
2005-04-08,1992.53
2005-04-11,1996.89
2005-04-12,2008.03
2005-04-13,1997.57
2005-04-14,1976.41
2005-04-15,1963.66
2005-04-18,1978.11
2005-04-19,1990.48
2005-04-20,1989.8
2005-04-21,1989.84
2005-04-22,1982.2
2005-04-25,1964.61
2005-04-26,1976.15
2005-04-27,1949.84
2005-04-28,1947.71
2005-04-29,1956.98
2005-05-02,1961.45
2005-05-03,1972.85
2005-05-04,1992.39
2005-05-05,1988.49
2005-05-06,1993.43
2005-05-09,1996.83
2005-05-10,1987.77
2005-05-11,1977.05
2005-05-12,1965.21
2005-05-13,1949.95
2005-05-16,1928.96
2005-05-17,1950.13
2005-05-18,1962.72
2005-05-19,1955.13
2005-05-20,1953.9
2005-05-24,1940.49
2005-05-25,1934.59
2005-05-26,1940.73
2005-05-27,1951.01
2005-05-30,1969.51
2005-05-31,1968.78
2005-06-01,1985.33
2005-06-02,2005.98
2005-06-03,2012.91
2005-06-06,2011.18
2005-06-07,2006.48
2005-06-08,2010.32
2005-06-09,2005.48
2005-06-10,2017.49
2005-06-13,2014.12
2005-06-14,2024.98
2005-06-15,2041.0
2005-06-16,2058.48
2005-06-17,2065.54
2005-06-20,2053.94
2005-06-21,2075.26
2005-06-22,2088.93
2005-06-23,2068.64
2005-06-24,2063.51
2005-06-28,2071.3
2005-06-29,2055.91
2005-06-30,2056.84
2005-07-01,2062.9
2005-07-04,2061.2
2005-07-05,2062.89
2005-07-06,2063.61
2005-07-07,2058.34
2005-07-08,2061.33
2005-07-11,2062.51
2005-07-12,2067.38
2005-07-13,2084.07
2005-07-14,2095.39
2005-07-15,2091.43
2005-07-18,2103.02
2005-07-19,2132.74
2005-07-20,2127.26
2005-07-21,2136.36
2005-07-22,2151.86
2005-07-25,2158.77
2005-07-26,2152.79
2005-07-27,2155.76
2005-07-28,2177.52
2005-07-29,2175.06
2005-08-01,2194.05
2005-08-02,2214.07
2005-08-03,2198.18
2005-08-04,2187.72
2005-08-05,2152.19
2005-08-08,2164.55
2005-08-09,2166.06
2005-08-10,2141.43
2005-08-11,2132.37
2005-08-12,2107.27
2005-08-16,2106.33
2005-08-17,2111.7
2005-08-18,2105.21
2005-08-19,2089.08
2005-08-22,2083.97
2005-08-23,2123.18
2005-08-24,2132.26
2005-08-25,2127.43
2005-08-26,2124.87
2005-08-29,2107.53
2005-08-30,2086.08
2005-08-31,2086.25
2005-09-01,2080.79
2005-09-02,2065.33
2005-09-05,2046.72
2005-09-06,2073.03
2005-09-07,2092.65
2005-09-08,2098.05
2005-09-09,2101.03
2005-09-12,2115.16
2005-09-13,2118.79
2005-09-14,2123.95
2005-09-15,2111.52
2005-09-16,2121.57
2005-09-20,2146.15
2005-09-21,2162.22
2005-09-22,2154.16
2005-09-23,2158.25
2005-09-26,2160.28
2005-09-27,2146.37
2005-09-28,2138.37
2005-09-29,2140.14
2005-09-30,2152.82
2005-10-03,2181.27
2005-10-04,2190.06
2005-10-05,2163.47
2005-10-06,2150.26
2005-10-07,2160.43
2005-10-11,2163.85
2005-10-12,2142.09
2005-10-13,2132.07
2005-10-14,2131.97
2005-10-17,2137.17
2005-10-18,2131.61
2005-10-19,2125.46
2005-10-20,2098.84
2005-10-21,2100.32
2005-10-24,2118.65
2005-10-25,2094.21
2005-10-26,2104.42
2005-10-27,2073.3
2005-10-28,2056.94
2005-10-31,2072.64
2005-11-02,2095.63
2005-11-03,2075.54
2005-11-04,2036.0
2005-11-07,1998.11
2005-11-08,1985.71
2005-11-09,2014.7
2005-11-10,2013.99
2005-11-11,2023.76
2005-11-14,2015.97
2005-11-15,2002.0
2005-11-16,2032.18
2005-11-17,2071.51
2005-11-18,2083.46
2005-11-21,2068.72
2005-11-22,2067.87
2005-11-23,2070.75
2005-11-24,2056.97
2005-11-25,2069.49
2005-11-28,2034.9
2005-11-29,2030.27
2005-11-30,2027.61
2005-12-01,2049.78
2005-12-02,2056.91
2005-12-05,2041.44
2005-12-06,2035.54
2005-12-07,2006.73
2005-12-09,2004.37
2005-12-12,1979.15
2005-12-13,1962.2
2005-12-14,1941.86
2005-12-15,1978.11
2005-12-16,1996.92
2005-12-19,1984.87
2005-12-20,1961.13
2005-12-21,1946.8
2005-12-22,1954.03
2005-12-23,1968.12
2005-12-26,1947.54
2005-12-27,1950.27
2005-12-28,1946.04
2005-12-29,1961.02
2005-12-30,1964.47
2006-01-02,1939.6
2006-01-03,1976.12
2006-01-04,2020.4
2006-01-05,2042.68
2006-01-06,2071.12
2006-01-09,2057.49
2006-01-10,2051.74
2006-01-11,2077.96
2006-01-12,2061.28
2006-01-13,2069.56
2006-01-16,2061.75
2006-01-17,2055.69
2006-01-18,2051.85
2006-01-19,2069.96
2006-01-20,2063.55
2006-01-23,2047.55
2006-01-24,2056.15
2006-01-25,2067.15
2006-01-26,2098.32
2006-01-27,2110.65
2006-01-30,2115.37
2006-01-31,2118.46
2006-02-01,2119.73
2006-02-02,2101.94
2006-02-03,2114.46
2006-02-06,2118.29
2006-02-07,2105.68
2006-02-08,2111.83
2006-02-09,2131.53
2006-02-10,2138.12
2006-02-13,2135.19
2006-02-14,2122.02
2006-02-15,2116.56
2006-02-16,2101.81
2006-02-17,2106.78
2006-02-20,2099.59
2006-02-21,2113.95
2006-02-22,2143.79
2006-02-23,2158.59
2006-02-24,2163.76
2006-02-27,2176.91
2006-02-28,2166.84
2006-03-01,2152.48
2006-03-02,2145.72
2006-03-03,2159.62
2006-03-06,2160.8
2006-03-07,2130.11
2006-03-08,2126.07
2006-03-09,2119.86
2006-03-10,2123.96
2006-03-13,2138.24
2006-03-14,2145.35
2006-03-15,2154.37
2006-03-16,2162.15
2006-03-17,2166.55
2006-03-20,2176.6
2006-03-21,2172.41
2006-03-22,2169.31
2006-03-23,2173.91
2006-03-24,2182.29
2006-03-27,2172.55
2006-03-28,2171.43
2006-03-29,2191.19
2006-03-30,2185.92
2006-03-31,2181.95
2006-04-03,2183.59
2006-04-04,2184.1
2006-04-05,2181.56
2006-04-06,2180.05
2006-04-07,2170.1
2006-04-10,2156.06
2006-04-11,2127.31
2006-04-12,2137.88
2006-04-13,2150.97
2006-04-17,2155.35
2006-04-18,2183.49
2006-04-19,2182.11
2006-04-20,2195.99
2006-04-21,2210.09
2006-04-24,2222.55
2006-04-25,2213.23
2006-04-26,2208.5
2006-04-27,2211.84
2006-04-28,2201.56
2006-05-02,2201.79
2006-05-03,2209.32
2006-05-04,2200.79
2006-05-05,2218.81
2006-05-08,2242.93
2006-05-09,2243.82
2006-05-10,2237.04
2006-05-11,2227.94
2006-05-12,2211.95
2006-05-15,2195.9
2006-05-16,2211.07
2006-05-17,2168.87
2006-05-18,2150.69
2006-05-19,2160.39
2006-05-22,2127.41
2006-05-23,2135.03
2006-05-24,2124.75
2006-05-25,2139.96
2006-05-26,2153.22
2006-05-29,2148.45
2006-05-30,2115.31
2006-05-31,2156.53
2006-06-01,2163.02
2006-06-02,2163.07
2006-06-05,2148.68
2006-06-06,2135.3
2006-06-07,2109.04
2006-06-08,2102.97
2006-06-09,2079.11
2006-06-13,1988.24
2006-06-14,1997.36
2006-06-15,2054.92
2006-06-16,2062.92
2006-06-19,2033.16
2006-06-20,2043.67
2006-06-21,2074.11
2006-06-22,2078.64
2006-06-23,2072.8
2006-06-27,2067.52
2006-06-28,2070.89
2006-06-29,2119.92
2006-06-30,2126.02
2006-07-03,2142.6
2006-07-04,2146.57
2006-07-05,2126.35
2006-07-06,2122.96
2006-07-07,2105.78
2006-07-10,2103.34
2006-07-11,2103.0
2006-07-12,2100.48
2006-07-13,2079.64
2006-07-14,2063.22
2006-07-17,2039.79
2006-07-18,2064.3
2006-07-19,2091.53
2006-07-20,2082.04
2006-07-21,2073.13
2006-07-24,2084.9
2006-07-25,2097.18
2006-07-26,2118.47
2006-07-27,2119.43
2006-07-28,2133.39
2006-07-31,2131.58
2006-08-01,2111.68
2006-08-02,2136.56
2006-08-03,2136.3
2006-08-04,2147.41
2006-08-07,2141.75
2006-08-08,2137.52
2006-08-09,2149.37
2006-08-10,2154.82
2006-08-11,2142.11
2006-08-14,2146.95
2006-08-16,2165.42
2006-08-17,2168.68
2006-08-18,2168.31
2006-08-21,2164.55
2006-08-22,2164.09
2006-08-23,2158.08
2006-08-24,2152.87
2006-08-25,2158.14
2006-08-28,2169.2
2006-08-29,2177.14
2006-08-30,2191.45
2006-08-31,2206.37
2006-09-01,2207.96
2006-09-04,2202.46
2006-09-05,2213.29
2006-09-06,2199.83
2006-09-07,2193.0
2006-09-08,2197.8
2006-09-11,2190.63
2006-09-12,2200.2
2006-09-13,2215.28
2006-09-14,2224.48
2006-09-15,2232.58
2006-09-20,2242.63
2006-09-21,2227.83
2006-09-22,2231.91
2006-09-25,2243.07
2006-09-26,2268.29
2006-09-27,2266.12
2006-09-28,2275.88
2006-09-29,2280.48
2006-10-02,2275.45
2006-10-03,2284.02
2006-10-04,2316.28
2006-10-05,2329.47
2006-10-06,2312.43
2006-10-10,2337.39
2006-10-11,2336.07
2006-10-12,2349.48
2006-10-13,2356.97
2006-10-16,2356.48
2006-10-17,2359.73
2006-10-18,2362.66
2006-10-19,2366.41
2006-10-20,2365.87
2006-10-23,2366.81
2006-10-24,2380.43
2006-10-25,2386.44
2006-10-26,2383.82
2006-10-27,2372.86
2006-10-30,2364.49
2006-10-31,2380.26
2006-11-02,2371.64
2006-11-03,2345.07
2006-11-06,2380.1
2006-11-07,2411.62
2006-11-08,2434.75
2006-11-09,2447.65
2006-11-10,2442.24
2006-11-13,2437.6
2006-11-14,2472.74
2006-11-15,2486.29
2006-11-16,2514.38
2006-11-17,2494.05
2006-11-20,2481.13
2006-11-21,2513.72
2006-11-22,2517.84
2006-11-23,2544.3
2006-11-24,2542.7
2006-11-27,2519.79
2006-11-28,2508.46
2006-11-29,2549.41
2006-11-30,2559.67
2006-12-01,2561.7
2006-12-04,2569.47
2006-12-05,2589.17
2006-12-06,2583.39
2006-12-07,2585.48
2006-12-11,2605.54
2006-12-12,2599.36
2006-12-13,2627.72
2006-12-14,2644.05
2006-12-15,2668.17
2006-12-18,2679.58
2006-12-19,2677.43
2006-12-20,2701.48
2006-12-21,2694.43
2006-12-22,2692.09
2006-12-26,2697.83
2006-12-27,2712.81
2006-12-28,2694.3
2006-12-29,2693.22
2007-01-02,2689.19
2007-01-03,2725.6
2007-01-04,2738.99
2007-01-05,2723.48
2007-01-08,2719.84
2007-01-09,2713.76
2007-01-10,2690.93
2007-01-11,2697.25
2007-01-12,2741.08
2007-01-15,2758.7
2007-01-16,2765.18
2007-01-17,2790.0
2007-01-18,2808.55
2007-01-19,2827.14
2007-01-22,2852.28
2007-01-23,2850.28
2007-01-24,2880.79
2007-01-25,2868.18
2007-01-26,2853.04
2007-01-29,2824.24
2007-01-30,2843.17
2007-01-31,2895.28
2007-02-01,2939.52
2007-02-02,2951.55
2007-02-05,2944.47
2007-02-06,2953.47
2007-02-07,2991.83
2007-02-08,2993.37
2007-02-09,3019.63
2007-02-12,3011.64
2007-02-13,3050.21
2007-02-14,3085.96
2007-02-15,3094.61
2007-02-16,3107.4
2007-02-19,3081.56
2007-02-20,3011.43
2007-02-21,2925.51
2007-02-22,2970.34
2007-02-23,2919.84
2007-02-26,2872.41
2007-02-27,2729.62
2007-02-28,2811.62
2007-03-01,2828.59
2007-03-02,2832.33
2007-03-05,2802.02
2007-03-06,2854.81
2007-03-07,2833.62
2007-03-08,2870.02
2007-03-09,2875.62
2007-03-12,2912.26
2007-03-13,2857.47
2007-03-14,2849.68
2007-03-15,2900.03
2007-03-16,2916.85
2007-03-19,2958.65
2007-03-20,2956.31
2007-03-21,2977.13
2007-03-22,2962.61
2007-03-23,2954.35
2007-03-26,2945.29
2007-03-27,2918.85
2007-03-28,2890.46
2007-03-29,2919.72
2007-03-30,2929.0
2007-04-02,2940.63
2007-04-03,2967.18
2007-04-04,2986.62
2007-04-05,2996.09
2007-04-09,3019.61
2007-04-10,3041.76
2007-04-11,3040.78
2007-04-12,3065.64
2007-04-13,3083.89
2007-04-16,3094.07
2007-04-17,3082.55
2007-04-18,3106.63
2007-04-19,3133.87
2007-04-20,3150.51
2007-04-23,3117.76
2007-04-24,3114.56
2007-04-25,3141.38
2007-04-26,3146.27
2007-04-27,3149.19
2007-04-30,3161.22
2007-05-02,3167.86
2007-05-03,3194.35
2007-05-04,3214.18
2007-05-07,3255.07
2007-05-08,3212.89
2007-05-09,3253.18
2007-05-10,3232.64
2007-05-11,3247.27
2007-05-14,3219.72
2007-05-15,3175.09
2007-05-16,3188.64
2007-05-17,3216.19
2007-05-18,3257.23
2007-05-22,3115.4
2007-05-23,3162.81
2007-05-24,3153.94
2007-05-25,3210.31
2007-05-28,3241.23
2007-05-29,3244.68
2007-05-30,3260.87
2007-05-31,3279.53
2007-06-01,3304.57
2007-06-04,3319.41
2007-06-05,3319.84
2007-06-06,3290.78
2007-06-07,3227.77
2007-06-08,3288.52
2007-06-11,3315.15
2007-06-12,3308.77
2007-06-13,3334.77
2007-06-14,3371.81
2007-06-15,3380.14
2007-06-18,3362.54
2007-06-19,3409.45
2007-06-20,3390.19
2007-06-21,3431.47
2007-06-22,3447.45
2007-06-25,3445.44
2007-06-26,3418.25
2007-06-27,3427.09
2007-06-28,3439.49
2007-06-29,3470.18
2007-07-03,3499.5
2007-07-04,3491.47
2007-07-05,3455.38
2007-07-06,3425.28
2007-07-09,3436.07
2007-07-10,3408.3
2007-07-11,3384.26
2007-07-12,3372.61
2007-07-13,3385.09
2007-07-17,3382.88
2007-07-18,3389.62
2007-07-19,3383.55
2007-07-20,3366.39
2007-07-23,3392.02
2007-07-24,3378.29
2007-07-25,3348.08
2007-07-26,3277.82
2007-07-27,3292.29
2007-07-30,3336.08
2007-07-31,3340.43
2007-08-01,3325.68
2007-08-02,3329.12
2007-08-03,3314.86
2007-08-06,3251.45
2007-08-07,3255.0
2007-08-08,3289.46
2007-08-09,3230.3
2007-08-10,3192.84
2007-08-13,3162.55
2007-08-14,3085.49
2007-08-16,2961.23
2007-08-17,3033.55
2007-08-20,3056.84
2007-08-21,3136.01
2007-08-22,3210.71
2007-08-23,3206.79
2007-08-24,3252.47
2007-08-27,3270.3
2007-08-28,3191.0
2007-08-29,3238.67
2007-08-30,3252.52
2007-08-31,3310.14
2007-09-03,3326.57
2007-09-04,3324.58
2007-09-05,3286.31
2007-09-06,3265.62
2007-09-07,3200.85
2007-09-10,3152.46
2007-09-11,3154.55
2007-09-12,3114.57
2007-09-13,3133.56
2007-09-14,3167.87
2007-09-20,3214.67
2007-09-21,3220.31
2007-09-24,3191.22
2007-09-25,3174.67
2007-09-26,3190.73
2007-09-27,3230.33
2007-09-28,3249.0
2007-10-01,3295.96
2007-10-02,3333.33
2007-10-03,3293.48
2007-10-04,3300.09
2007-10-05,3361.1
2007-10-08,3360.16
2007-10-09,3405.14
2007-10-10,3393.83
2007-10-11,3393.93
2007-10-12,3414.67
2007-10-16,3380.64
2007-10-17,3406.28
2007-10-18,3441.79
2007-10-19,3414.03
2007-10-22,3429.68
2007-10-23,3454.02
2007-10-24,3464.87
2007-10-25,3495.66
2007-10-26,3496.18
2007-10-29,3487.26
2007-10-30,3478.02
2007-10-31,3451.18
2007-11-02,3388.45
2007-11-05,3318.42
2007-11-06,3312.4
2007-11-07,3261.33
2007-11-08,3251.23
2007-11-09,3240.88
2007-11-12,3200.43
2007-11-13,3238.89
2007-11-14,3285.34
2007-11-15,3259.73
2007-11-16,3236.28
2007-11-19,3172.95
2007-11-20,3114.67
2007-11-21,3067.0
2007-11-22,3085.27
2007-11-23,3114.06
2007-11-26,3060.63
2007-11-27,3056.86
2007-11-28,3160.23
2007-11-29,3175.99
2007-11-30,3204.47
2007-12-03,3194.97
2007-12-04,3154.88
2007-12-05,3212.6
2007-12-06,3282.25
2007-12-07,3294.4
2007-12-10,3252.11
2007-12-11,3165.71
2007-12-12,3090.63
2007-12-13,3009.55
2007-12-14,3031.53
2007-12-17,2947.72
2007-12-18,2943.39
2007-12-19,2952.0
2007-12-20,3031.5
2007-12-21,3085.41
2007-12-24,3079.97
2007-12-26,3077.25
2007-12-27,3059.39
2007-12-28,3051.83
2008-01-02,2996.34
2008-01-03,2989.67
2008-01-04,2907.84
2008-01-07,2851.04
2008-01-08,2822.88
2008-01-09,2749.81
2008-01-10,2821.09
2008-01-11,2821.7
2008-01-14,2801.19
2008-01-15,2727.77
2008-01-16,2684.51
2008-01-17,2587.42
2008-01-18,2555.66
2008-01-21,2427.11
2008-01-22,2546.88
2008-01-23,2524.62
2008-01-24,2671.16
2008-01-25,2647.59
2008-01-28,2658.74
2008-01-29,2742.69
2008-01-30,2794.53
2008-01-31,2788.34
2008-02-01,2813.67
2008-02-04,2807.97
2008-02-05,2715.33
